+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.mem/gbm.gbmg.gbmga.ngecc.bmg/inst_blk_mem_gen/gnbram.gnativebmg.native_blk_mem_gen/valid.cstr/ramloop[0].ram.r/prim_noinit.ram/DEVICE_7SERIES.NO_BMM_INFO.SDP.SIMPLE_PRIM18.ram/DIADI[0]|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_crc32_d8/crc_data_reg[15]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/rd_pntr_cdc_inst/dest_out_bin_ff_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_crc32_d8/crc_data_reg[29]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/arp_rx_type_reg/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_arp/u_crc32_d8/crc_data_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_icmp/u_icmp_rx/icmp_id_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_crc32_d8/crc_data_reg[15]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_crc32_d8/crc_data_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_crc32_d8/crc_data_reg[24]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[17]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_crc32_d8/crc_data_reg[4]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[28]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_crc32_d8/crc_data_reg[26]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_crc32_d8/crc_data_reg[14]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[25]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_crc32_d8/crc_data_reg[26]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[30]/D|
|                  eth_rxc |                  eth_rxc |                                                                              u_eth_ctrl/gmii_txd_reg[6]/D|
|                  eth_rxc |                  eth_rxc |                                                                            u_arp/u_arp_tx/tx_done_t_reg/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_udp/u_udp_rx/des_mac_reg[1]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_icmp/u_crc32_d8/crc_data_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                            u_udp/u_udp_rx/des_ip_reg[0]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_crc32_d8/crc_data_reg[27]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[18]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_crc32_d8/crc_data_reg[9]/D|
|                  eth_rxc |                  eth_rxc |                                                                    u_icmp/u_icmp_rx/total_length_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_crc32_d8/crc_data_reg[17]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_arp/u_arp_rx/src_ip_t_reg[24]/D|
